mssv,lopsh,drl_hk1,drl_hk2,drl_hk3,drl_hk4,drl_hk5,drl_hk6,drl_hk7,drl_hk8,drl_hk9,drl_hk10,drl_hk11,drl_hk12,drl_hk13,drl_hk14
1752F12DXPvAibaEXe+MmGxjai14p8IDLuM++iwa,,71,,,,,,,,,,,,,
175475BBXPvAibaEXe8dBqMaN7rGhkux+ZR35bi9,HTCL2016,66,67,76,75,68,68,74,70,71,,,,,
175D0D17XPvAibaEXe8ciyLBP/Qlax7d4y3MnqT9,MTCL2016,61,85,95,100,100,85,96,99,88,76,50,50,50,
175FAEC0XPvAibaEXe9Z67almz7y5rvSODnwnoEN,,63,64,33,,,,,,,,,,,
17650F32XPvAibaEXe8T4RHts6jRY7pQ2BGB4iQ+,MTCL2020,100,72,85,69,56,,,,,,,,,
1765B137XPvAibaEXe/mDljlbns7jV1LMXD7TMdY,PMCL2019,90,90,93,79,90,71,74,,,,,,,
1765FE86XPvAibaEXe/vOr21NN2MdrkjXvpbDwxY,CTTT2021,95,100,100,,,,,,,,,,,
1770BDD3XPvAibaEXe+k18jMdjuJ+woLInA1OPZG,ATTT2022,81,,,,,,,,,,,,,
17712A4EXPvAibaEXe/cv+jm0W5r/R1FOM7zuXap,KTMT03,56,,,,,,,,,,,,,
1771FAA3XPvAibaEXe8XU1E8XgQL2DMzV7u92aH5,CNTT2017,85,85,90,85,100,100,100,94,,,,,,
1775E2CBXPvAibaEXe82Wr/pV+5kbFty7Atk0LhB,CNPM03,38,,,,,,,,,,,,,
17765BD7XPvAibaEXe/m6K07u0dn960+sOVXLQAC,ANTT2014,85,72,85,62,67,48,60,40,,,,,,
17773A80XPvAibaEXe9y0cJCee0GcZszhF8PgmuZ,HTTT04,65,65,77,90,83,78,,,,,,,,
177E1625XPvAibaEXe+wmtNhlfgIwqLKPQJCRQi5,,60,49,44,44,25,,,,,,,,,
1786D61BXPvAibaEXe8OoVdFXTFXCr2LHVTPiiku,MMTT2022,79,,,,,,,,,,,,,
178F198DXPvAibaEXe8DRvzPOi8r61S6am5wkNDu,HTTT04,50,50,79,75,72,59,,,,,,,,
178F60F5XPvAibaEXe9WgQQLl7rkk9xNzvD5m8xA,PMCL2016,71,70,76,75,76,75,74,79,64,58,,,,
17946C80XPvAibaEXe9lF2o7VejWNoJR7PTzcZwM,,65,74,91,81,87,66,71,60,,,,,,
1795990DXPvAibaEXe+rUETgz3ZSLI3KRg1x/U01,KHMT2022,95,,,,,,,,,,,,,
17A00C9AXPvAibaEXe+zZoiw8Jl74D0cBG5D6XnX,KHCL2020,87,100,100,90,72,,,,,,,,,
17A0F940XPvAibaEXe/aqMXYDLKHR9beDI60v7bk,CTTT2016,44,40,15,,,,,,,,,,,
17ABFF8BXPvAibaEXe9ysTifnGoMwYzIolUfgf2Y,,67,93,100,91,100,79,64,73,70,,,,,
17ADB316XPvAibaEXe+LLN9FKbXQHblthu+FhW3g,MMT06,62,62,77,80,87,91,94,73,54,,,,,
17B16AAEXPvAibaEXe+6wkETMZCyIcXwkkQOuz6U,ATTT2020,90,83,100,94,85,,,,,,,,,
17B735B1XPvAibaEXe+R1vbMbxqswJELALKH3xwm,,75,86,79,86,85,73,60,68,,,,,,
17BA4B8FXPvAibaEXe8KSegZW1rFPGTg7c0KmSrO,,55,55,19,17,63,16,-8,-28,,,,,,
17BC41A8XPvAibaEXe+KhkBwgOBVc50EhWqcEWh+,,65,57,83,93,92,98,61,68,,,,,,
17BDA973XPvAibaEXe+E43ovk5Cnp9ENMHNfPeIz,PMCL2016,70,80,80,80,76,80,75,81,86,68,58,58,50,
17C0B2A3XPvAibaEXe/IDqkIV3HZqhVoStpC448b,KHCL2020,100,100,100,100,100,,,,,,,,,
17C0BA29XPvAibaEXe+g4B5cywZjwdHw/yKkfaHU,CNTT2019,90,75,58,,,,,,,,,,,
17C9D6FAXPvAibaEXe90E3nxW1nyaa9pN/70nOxq,PMCL2018,85,75,75,79,86,100,91,84,,,,,,
17CA7018XPvAibaEXe+IhxfprKO/fSzapaZ1PDp9,CNTN04,75,75,94,94,91,91,96,87,,,,,,
17CD8D96XPvAibaEXe8d4Zyk6xKs09NSfplyT+oY,HTCL2017,75,78,85,85,85,80,76,77,82,67,58,,,
17D6E2E9XPvAibaEXe8tyVIFtmaODwySEZuobOns,,73,,,,,,,,,,,,,
17DB7314XPvAibaEXe8tDvYuArt1hH9z95NFWMQL,MMT06,79,79,74,55,,,,,,,,,,
17DC7965XPvAibaEXe8qsJChBuF6jho4om/rL0bM,CNCL2020,87,95,95,86,93,,,,,,,,,
17DD1891XPvAibaEXe/Hd2nFsMs4VAdcqNefMXdw,TMĐT2019,92,97,66,,,,,,,,,,,
17E2923DXPvAibaEXe9kkdDkOt5iFjQGt9DxGJRj,MMTT2015,74,62,8,35,58,75,65,65,54,61,53,50,,
17EF09B8XPvAibaEXe9DbnTSd1n0ltnR8wtkyKy8,TMĐT2020,93,86,96,97,81,,,,,,,,,
17F84597XPvAibaEXe9g6r/97VInJoJQ9dYeW0kE,KTMT2017,80,90,80,80,81,91,74,83,91,,,,,
17FCE4D9XPvAibaEXe+HozZBb+7rZxALMBBHEZ9+,KHMT2018,90,75,79,72,84,79,89,56,50,,,,,
17FFC7CCXPvAibaEXe+wCRIlhV+1XwB91jd9TqF4,KHMT2018,84,70,63,61,58,66,,,,,,,,
18095340XPvAibaEXe8yk/xNTBUkzrAIztHB4ZIS,KHMT2019,81,100,61,61,,,,,,,,,,
180AB1D1XPvAibaEXe/Z0GRmsh/zjicrGrTfd83I,ATCL2020,100,100,100,100,100,,,,,,,,,
180C0B39XPvAibaEXe+t2Ok7KpYWY0fjLb85HVcF,CNPM06,56,56,,,,,,,,,,,,
180DBC1AXPvAibaEXe/8dEMQ5HsLl4uvK0D/6g1l,KHMT2017,80,90,85,80,100,100,98,91,66,88,,,,
180E203CXPvAibaEXe+Ssm9D7QPetKytIvoXOh2Q,CTTT2019.2,87,72,78,83,89,84,74,,,,,,,
180E4E80XPvAibaEXe9mjVtuyMJi9GJtzpwv947h,MMTT2015,75,62,63,66,76,75,76,75,56,50,50,56,,
180FDF7FXPvAibaEXe/WaZKSSjfnht8oeliUtHOO,MMT04,65,65,80,80,68,68,80,64,,,,,,
1812385BXPvAibaEXe9ooDD4nQRYzlq6kKS5BqMb,CNTT2020,100,100,100,100,100,,,,,,,,,
1818B089XPvAibaEXe8s1xx8DWM0qoKAQzOIviSb,,65,75,97,93,90,72,68,73,71,58,,,,
18194826XPvAibaEXe9V50Ts4UAUsOTg9uoNUYoK,ATTT2019,90,88,84,84,79,100,89,,,,,,,
181C932CXPvAibaEXe+nMqNhjtt9Y1a9I4TWagoG,MMT05,0,59,59,81,81,81,73,83,75,,,,,
18216909XPvAibaEXe+3zE134gecv9Uj+DeMyo4t,HTTT2015,95,90,93,94,76,80,80,75,49,50,53,,,
1821FA77XPvAibaEXe/8dEMQ5HsLlwAY9LSO4lw4,KTPM2017,85,75,80,80,90,94,83,81,66,66,,,,
18222DA0XPvAibaEXe/nv6PZ4rt50vex6Vo4f43x,KHMT2015,48,59,68,84,90,90,85,80,75,58,53,50,,
1824BC96XPvAibaEXe94qFmUFeGaiMFj7fH3+X1Z,,51,,,,,,,,,,,,,
18279134XPvAibaEXe9ylQoUTvcEf/9dRtjhy1Ex,CNTT2017,90,90,81,95,100,99,90,98,91,,,,,
182882C5XPvAibaEXe9QVsCW2codObMyHzMeOU9S,KHCL2018,85,75,85,93,95,94,77,61,60,,,,,
182CAC5AXPvAibaEXe+3zE134gecv/8nitHCjMCE,HTTT2015,88,70,64,75,85,80,80,90,71,61,58,50,,
182EDDDCXPvAibaEXe+1P/4gNbgredAYJhLzP30B,,85,88,79,88,100,90,77,78,,,,,,
1831AF88XPvAibaEXe/Jen5sGwFk38UUcYNTnzzv,MMT04,85,85,81,72,85,75,,,,,,,,
1832DF2FXPvAibaEXe/EiyqMUCp4HSG4W3PTaxxG,TMĐT2017,76,85,76,75,76,85,100,100,,,,,,
18367BF6XPvAibaEXe9kkdDkOt5iFkKb1A7FoXv+,MTCL2015,78,70,66,57,60,75,64,73,54,54,58,50,,
1837B3A1XPvAibaEXe8t4cDFHKW3SWw3lwjv5c6p,HTCL2018,85,95,100,86,100,89,99,74,66,,,,,
183C2776XPvAibaEXe/eRksRS1wGeFlFzmKQIodO,PMCL2016,72,80,80,85,86,85,77,91,98,,,,,
183D6BD7XPvAibaEXe8cAHyQqAf6Y/gR8Yp2a3fm,,69,66,66,39,85,64,79,68,,,,,,
183ECC63XPvAibaEXe+9I16dunN50KipHAbmZ7lp,HTTT05,0,83,83,48,48,62,49,,,,,,,
18400A0EXPvAibaEXe/7wGtlPBaJPe9iMkqoLDph,,70,59,68,71,66,67,71,64,38,63,,,,
184661F2XPvAibaEXe8WRY0onvLwvsehWhmxU59S,HTTT2021,95,100,100,,,,,,,,,,,
184C1784XPvAibaEXe8tU74PFGX5U9Kfd3dgAqiP,KTMT03,63,,,,,,,,,,,,,
1851EBA5XPvAibaEXe+RJ/Hp4D2y85FdSlCGi6hV,KTPM2015,100,75,71,79,73,68,86,88,66,73,53,50,,
18525DEDXPvAibaEXe+HzQxlRR1WqmWJsb+9TIt/,ATTN2018,90,90,100,91,100,96,100,100,,,,,,
1855CD84XPvAibaEXe8DJ3JUdh9M1k3Fwt3vxvAu,,64,,,,,,,,,,,,,
185693CCXPvAibaEXe+QpLjgklSc+Dc6k/VF+lZa,CNTT2021,100,100,100,,,,,,,,,,,
1859314EXPvAibaEXe9IpNurqmndXNdV5q7D5Wl3,PMCL2021,100,100,100,,,,,,,,,,,
185D8112XPvAibaEXe/7MixabflUWAZQvaxrfHIF,KTMT06,53,53,55,57,,,,,,,,,,
1860611EXPvAibaEXe9/Gb/OX3UNHhrTR/wA0MD6,KHMT04,65,65,90,90,65,65,89,73,,,,,,
1869A4F6XPvAibaEXe/4RNlQlT5CuaqPY+PD0zsn,ATTT2022,88,,,,,,,,,,,,,
1869BF0EXPvAibaEXe91lOGt4F0zYBHdx37q05x8,TMCL2020,92,70,52,,,,,,,,,,,
186F07F5XPvAibaEXe/uK56TxchG/fsWcXxEiHxC,PMCL2021,95,100,95,,,,,,,,,,,
18728739XPvAibaEXe94h5DSR+AH+3XUHUd7lvp6,MMTT2022,92,,,,,,,,,,,,,
1874573AXPvAibaEXe/FejQN8/S5fLmLJ8y3qJ+f,,85,99,90,83,100,84,72,87,,,,,,
187596BFXPvAibaEXe9FRFgWLD9noWVY+4KqBipB,ATCL2017,80,82,68,88,91,81,83,85,66,80,,,,
1882B930XPvAibaEXe/k16nYNlOi0X9eli0+3mI8,KHCL2018,95,100,100,100,100,100,93,81,58,,,,,
1882BD84XPvAibaEXe+PQV3+n6192UcyGfMC8WSc,KHMT04,75,75,100,100,100,100,96,74,,,,,,
188B27F2XPvAibaEXe/UXxbMptU3Xe3Z4CnxFUTl,,55,42,,,,,,,,,,,,
188C9ABFXPvAibaEXe9vsqiPWJvEGp2cPBiGlN3z,ATTT2022,90,,,,,,,,,,,,,
18930CE9XPvAibaEXe+ot3jpjNDg2jpH+9G15DWM,CNPM05,0,93,93,65,65,68,59,,,,,,,
189BA4F6XPvAibaEXe9fmk+IGAumNcort0AEzDLP,CNPM04,70,70,75,75,73,73,71,82,,,,,,
18A02C34XPvAibaEXe/9rEkX+IfKjvsO/jajToPU,KHDL2022,89,,,,,,,,,,,,,
18A29F17XPvAibaEXe8vcmtNPKEYKeeuCLY7oBvH,KTMT04,65,65,70,75,72,64,,,,,,,,
18A3DA17XPvAibaEXe8y6/RMXZRwBY6Trwp7NjPp,CNTT2015,90,84,78,95,93,93,90,85,68,,,,,
18A57624XPvAibaEXe/ve/U6YLNUGmFriTOyxQns,,71,88,78,71,77,60,54,24,,,,,,
18A5E53DXPvAibaEXe9iov3KWPg5dTXD7seK6lpt,KTPM2015,91,58,0,,,,,,,,,,,
18A9B57EXPvAibaEXe9cOXEtSB/90WJtn5Zvc4Ou,CNCL2021,100,100,100,,,,,,,,,,,
18B0A997XPvAibaEXe+tKlY40ATmdY+I2LRutPEn,PMCL2015 ,95,48,36,55,53,,,,,,,,,
18B8DFDBXPvAibaEXe+cD2dfYrNOt9Cr949lFN5c,KTMT2015,80,63,51,75,76,80,75,79,56,56,53,,,
18BC3150XPvAibaEXe+RaLErOlzghWzZvcuDuYjh,HTTT2015,95,52,56,25,,,,,,,,,,
18BE7305XPvAibaEXe8XLyAGr26H46khSqv9Y5ai,PMCL2017,77,73,66,75,75,72,74,84,70,81,64,,,
18C5897EXPvAibaEXe/BJuSl0HxpAaq8I2R/L7B4,,82,78,90,71,74,72,72,68,35,,,,,
18C909B5XPvAibaEXe+NwINRwPE8qm5mF7DhXWGA,CTTT2021,86,100,83,,,,,,,,,,,
18CB3B6CXPvAibaEXe8TpN+5xw8kQp+ilGs2qLPU,KHCL2021,100,100,100,,,,,,,,,,,
18CD005BXPvAibaEXe86mMJZ3W/SqUaSk3v3ySAC,MMTT2021,100,91,86,,,,,,,,,,,
18D2231EXPvAibaEXe8LX4hhYKrFZihlc2c5X1wP,KTMT2015,100,64,30,75,90,93,84,69,60,78,55,,,
18D2A5CFXPvAibaEXe/X5uT1FaYTT+ZvVujp4FyR,ATTT2017,83,85,86,85,96,81,88,84,84,,,,,
18D53A17XPvAibaEXe/7VXm0xgXldKrj4VJp0HeL,ANTT2016,65,81,85,83,80,78,64,64,72,58,58,58,50,
18DE4CFAXPvAibaEXe9ncNg2yvg7Ic+9bDApPlr0,HTTT2022,63,,,,,,,,,,,,,
18DE832CXPvAibaEXe8ydgsBCmjqA68iDjt23bz1,,82,59,44,42,7,53,66,46,85,80,75,,,
18E1B067XPvAibaEXe/7kKaS8/f9RSA1bIq8pV8V,PMCL2017,85,74,73,67,70,86,79,75,71,,,,,
18EB4EABXPvAibaEXe/n+I5VgvrL41XcBM3Wtzhg,MTIO2020,90,72,99,90,87,,,,,,,,,
18ED3834XPvAibaEXe/U36FI9OTo3U4u06+qrNcz,PMCL2019,90,100,100,100,100,100,100,,,,,,,
18F2C1D9XPvAibaEXe+bzhoLNxTK0xWwPPtCk6S6,KTMT2021,84,82,69,,,,,,,,,,,
18F4F8F2XPvAibaEXe+tKlY40ATmdfGEqS2eK+kG,KTPM2015,95,70,66,88,85,90,76,75,73,58,53,,,
190093B8XPvAibaEXe/c1PHSsZoD+77N1i2wh9yZ,HTTT04,65,65,75,75,65,65,72,64,,,,,,
190101E5XPvAibaEXe+sY5a+0mlf7VmZh95GCZND,ATCL2021,99,90,81,,,,,,,,,,,
19020AE4XPvAibaEXe8c9xa8228bbfDE47SwVBfe,MMTT2018,81,80,90,91,100,96,100,96,,,,,,
19025FD7XPvAibaEXe9BRb1hYNmZ5kRn1P9Upz/s,HTTT2021,100,90,90,,,,,,,,,,,
190609FBXPvAibaEXe/8lY5fYNExVf7UR2FnrN7m,CTTT2022,75,,,,,,,,,,,,,
190AECA5XPvAibaEXe/3ttgRoetEw+XoxRMXk9nV,CNPM04,65,65,73,73,62,62,78,84,,,,,,
190F7F6FXPvAibaEXe8jwcgah0IjmhkRHk5/6oDi,KHTN2018,100,100,100,100,100,100,,,,,,,,
1915C952XPvAibaEXe9pXJcjrAt8XgQQIKKiq6CU,HTTT2017,76,89,75,70,77,81,65,79,79,74,58,,,
191751CDXPvAibaEXe+MmAntcCanjCt6F1Cp0eEC,KHTN2018,90,90,100,100,100,100,95,,,,,,,
191B180BXPvAibaEXe/Sg8NB1T9vI5FIjRYq6ssl,MTIO2022,77,,,,,,,,,,,,,
191F1835XPvAibaEXe8h19maTis8uLiuT2cUqI3E,KTPM2018,94,95,100,100,100,100,100,98,,,,,,
191FE729XPvAibaEXe8d5+4VMyfVsO+g/Xp/uhNU,PMCL2019,100,100,99,97,86,86,100,,,,,,,
191FF8FBXPvAibaEXe+suUpvSAu/oynDIjN7o2q7,,84,67,80,88,66,80,60,70,76,70,60,70,50,
19220744XPvAibaEXe9cUsS4F6r57fg/S/HCyNTC,CNCL2019,87,,,,,,,,,,,,,
192442AEXPvAibaEXe+OQt2grxVQN4+qHZPdAlOh,ATTT2021,100,100,100,,,,,,,,,,,
19278DB9XPvAibaEXe920ZfQd1pG7VGAagxLb08V,MMTT2022,100,,,,,,,,,,,,,
19289A48XPvAibaEXe+oCPuOb1WLyRlHr05InEye,,83,,,,,,,,,,,,,
192DF577XPvAibaEXe95ZLbYjhH5ZT2hpEXwv6Gi,MMCL2020,87,87,91,81,86,,,,,,,,,
192E4235XPvAibaEXe92Jin2iMtHChKANAao8ZUk,CNTT2016,66,78,80,90,95,85,90,86,83,63,,,,
1933E4C4XPvAibaEXe+MR0BPJNCxyQRGASkTTl6b,HTTT2018,90,100,100,91,96,96,100,74,,,,,,
1936F82CXPvAibaEXe/xyL+qSMmpugy0VxDif0d5,KHCL2020,90,100,100,100,76,,,,,,,,,
1941089BXPvAibaEXe9pXJcjrAt8XkifgfLjSfvv,ATTT2017,95,100,100,100,100,95,100,100,96,,,,,
194D959CXPvAibaEXe/+LUQSkk9bmALfRfl+Xwe2,KTMT03,58,,,,,,,,,,,,,
1955B1D5XPvAibaEXe9JrlhG2I9lCvoIN2MW2CPf,KHMT04,50,50,83,83,51,51,82,72,,,,,,
1955BAC8XPvAibaEXe+TZKE2gC8nUqI9gZRFYvKw,CTTT2014,76,78,85,43,60,64,76,75,68,75,,,,
195F1126XPvAibaEXe8ZAKwWf+vl6UtNPnQoMT3g,,67,70,48,38,72,64,58,49,25,50,50,,,
195F82DDXPvAibaEXe9XDbMWyPgUBoBk2p+rwiwU,CNPM03,45,,,,,,,,,,,,,
1966408AXPvAibaEXe8ujbIW7xH+fttBDnEMWN4K,CNPM04,65,65,78,59,70,90,,,,,,,,
196A154CXPvAibaEXe+pZU+khqBqygphGmaQFr7P,CNTT2015,63,6,,,,,,,,,,,,
196B6E5EXPvAibaEXe9k/KNomu2GfnR6WWywt93T,ATTT2021,97,87,86,,,,,,,,,,,
1975C9CFXPvAibaEXe9BRb1hYNmZ5st2VlLfd+dC,HTCL2021,100,97,95,,,,,,,,,,,
1979FE76XPvAibaEXe9wxm0WjsXoKvNa62sDCCGP,HTCL2016,75,64,91,90,80,75,83,74,73,58,,,,
197B6866XPvAibaEXe+sa6H++BHvynRTxOV8x2Y3,HTTT2015,73,55,54,51,76,75,81,74,54,,,,,
1981BD70XPvAibaEXe9T3PnrA+QsrtQ1hekMUJ23,KTMT06,64,64,57,66,57,,,,,,,,,
1984EA28XPvAibaEXe+gnarChABWRwZGf7ej+ac+,ATCL2017,49,48,,,,,,,,,,,,
1986DE1EXPvAibaEXe/X5ZhFzI36lM9eveZtkLkA,CNTT2015,95,87,52,86,80,85,86,75,58,,,,,
1987D57DXPvAibaEXe9ro8CnHiMdMeew9Qew9wYq,CNCL2020,83,86,100,100,100,,,,,,,,,
19899493XPvAibaEXe/cJxaw79CIvq3BC+NrhX2u,PMCL2017,95,80,100,85,100,86,100,100,,,,,,
1989DF6BXPvAibaEXe8aLAPPdCF+aU29jWrMjGjR,PMCL2017,80,75,76,75,72,81,72,72,58,67,58,,,
198D90AFXPvAibaEXe+w176fpnMT1S6m/SyKnq5m,KHDL2021,88,81,91,,,,,,,,,,,
1991EB1BXPvAibaEXe/0tV50w6zuAQZGpqZMunq1,KTMT03,52,,,,,,,,,,,,,
19974296XPvAibaEXe8JFpQse3KV6gth2jrDfeL4,KHTN2017,80,90,90,85,100,86,100,,,,,,,
1999ADA3XPvAibaEXe94h5DSR+AH+8kpXbo/JWpi,MMTT2022,76,,,,,,,,,,,,,
199EAE21XPvAibaEXe9OEzZOWq/0AQYbUjKJ0HdN,KHCL2020,100,100,100,,,,,,,,,,,
19A200F6XPvAibaEXe89uaQhuJG/N9VSs9SaAxuL,KHDL2022,90,,,,,,,,,,,,,
19A271FDXPvAibaEXe/4vrBaKTEx3trb+xzi8nD3,KHMT04,50,50,50,47,76,55,,,,,,,,
19A4E912XPvAibaEXe+Avq8nahEopOE8XTxMx/HY,MMT03,38,,,,,,,,,,,,,
19AA9696XPvAibaEXe9jjgNhrmbJFOYfNg9LpBAY,,77,75,88,67,72,71,64,73,76,70,60,70,,
19AF2911XPvAibaEXe+5oCRQPDKXspXuHdyFwzXw,,94,100,100,100,100,91,68,87,70,,,,,
19B4EB0FXPvAibaEXe+pDN88/1DR4JOjz3aukUSu,HTTT2014,68,65,82,80,74,85,80,85,68,,,,,
19B7B8B2XPvAibaEXe8W3BJIyHPReRyZVadOa37z,KHMT05,0,77,77,74,74,80,84,86,76,,,,,
19BAC22EXPvAibaEXe9fwZBwsCOuQFXDcIBIsL6u,,100,98,77,100,77,83,81,80,63,63,,,,
19BBE919XPvAibaEXe9/w7qCPr4fx730Ys7C6Pnx,MTCL2019,100,85,77,85,88,77,88,,,,,,,
19BD593CXPvAibaEXe9ZTltLMa5Dtyn/AYPT2tWQ,KHCL2020,87,100,100,96,97,,,,,,,,,
19BECA3AXPvAibaEXe+GGliW+AfAjBIWWKvbzj5O,ATCL2019,90,68,73,83,97,82,81,,,,,,,
19C13BF9XPvAibaEXe9dKITjhF3qTfDTJ4iekS7O,PMCL2015 ,100,93,94,94,100,95,100,95,78,,,,,
19C4DA21XPvAibaEXe9Y5isLaGILPRVzdmmtmO6e,CTTT2022,89,,,,,,,,,,,,,
19C6EC80XPvAibaEXe8y6/RMXZRwBaVhbTGtkt2W,HTTT2015,88,71,64,78,75,80,54,61,61,65,,,,
19CA05B3XPvAibaEXe9hJAyHLZMMnb+Oys3uMSSz,,73,,,,,,,,,,,,,
19D3E0DCXPvAibaEXe/4RNlQlT5Cubswp1ZOWkk9,MTIO2022,88,,,,,,,,,,,,,
19D440D1XPvAibaEXe/X5ZhFzI36lFB1T31Couu2,ANTT2015,95,78,74,85,76,75,76,75,50,50,53,50,,
19D44A31XPvAibaEXe+ANTlN6o42HG3rcUsRnqI4,,75,,,,,,,,,,,,,
19D7C92FXPvAibaEXe8d+xuL7f/QxIZEthnTExHJ,KHCL2018,85,75,83,73,88,100,96,,,,,,,
19D84BF6XPvAibaEXe/t4WKrTmA45X2kNqzY58cb,PMCL2017,78,74,76,85,79,81,79,72,66,66,58,,,
19DA16E9XPvAibaEXe/A1zCqCr2ya2xpPNEJUl5g,KHMT2016,70,81,80,80,85,85,100,100,53,58,58,58,,
19DA7A3BXPvAibaEXe/aBnKnu1smn4z9poZ3E1EB,KHMT2020,90,100,100,100,100,,,,,,,,,
19DCF0D9XPvAibaEXe9yByyPXQwQshJ+kV0iGzn6,,68,70,78,,,,,,,,,,,
19E0EE8FXPvAibaEXe97wmuqTYuV7djoRDmkvxKL,PMCL2016,63,45,80,82,80,82,74,65,53,63,50,55,50,
19E282CCXPvAibaEXe9KJs87LGFuVClGxwAJZK77,KTPM2021,96,90,81,,,,,,,,,,,
19EA9F4FXPvAibaEXe+j3SiA7vPeyB9NeGgxbJh5,KTMT04,60,60,81,81,70,70,80,67,,,,,,
19EBB2FCXPvAibaEXe8XLyAGr26H44B/e0vrMVht,MMTT2017,83,88,68,78,70,66,78,66,63,,,,,
19FCF965XPvAibaEXe/uH+ehSKMSjS7xqgfRcN58,,87,88,77,87,64,77,60,68,70,,,,,
19FE69E6XPvAibaEXe8IlpBhypyXxnoaAYkrfDkq,MTCL2014,66,59,73,67,55,72,78,68,65,,,,,
1A02C0E5XPvAibaEXe+6MN9FoW2mqWSZtPzhDj4Y,,70,67,80,35,-5,-23,,,,,,,,
1A030CCBXPvAibaEXe9Szj6yEPEk1fPnR/H6E2f/,CNT22013,50,,,,,,,,,,,,,
1A036924XPvAibaEXe/Fi8ZYRfhF8U6Ysq4dac6q,MMTT2019,90,90,100,94,91,100,90,,,,,,,
1A037C94XPvAibaEXe80O27ASDREkBwMGbgEKEYD,MMT06,68,68,78,71,86,77,80,78,54,,,,,
1A04F18CXPvAibaEXe9TvOBYlD1INpsgmJU+295y,KTPM2018,76,68,77,69,66,77,84,74,58,,,,,
1A0843A0XPvAibaEXe9yiXPLSHgqURjJQRz7iK4A,TMĐT2019,87,,,,,,,,,,,,,
1A0E0558XPvAibaEXe9xkK/YA3rY8FFX85Uop5YB,MMTT2016,68,83,73,73,75,74,90,80,70,63,63,58,,
1A0FA5ADXPvAibaEXe99QzhWW+eTfLN8LxDi77hB,MTCL2018,90,100,95,100,100,100,100,96,78,,,,,
1A13FFA6XPvAibaEXe/hf1xDz7/5iDqY3cBqDR33,CNPM06,65,65,80,82,78,80,70,66,44,29,40,,,
1A14C833XPvAibaEXe8V02Fg5UdXX68eOOJKwG8l,KTPM2021,100,100,100,,,,,,,,,,,
1A16377DXPvAibaEXe+Q8L7r1sBjziO08vVHraeR,HTTT04,60,60,75,55,75,66,,,,,,,,
1A16DB8DXPvAibaEXe+g4Lk2o86SJ/Fb3stf6IxR,KTPM2020,83,96,100,100,90,,,,,,,,,
1A21F591XPvAibaEXe8kQad4U9taeTPP/MC5tak3,CTTT2021,95,100,81,,,,,,,,,,,
1A224890XPvAibaEXe9rfoNrj7xdYHTC1FwjXoiQ,KTPM2022,99,,,,,,,,,,,,,
1A288453XPvAibaEXe/z8kRiyNmKNu4JjnDb8G71,MTCL2021,83,83,93,,,,,,,,,,,
1A2BD4BAXPvAibaEXe9kTkrXS1NJ3lS8WWqebCRI,KHMT2019,100,100,100,100,100,100,100,,,,,,,
1A2F347DXPvAibaEXe9w3p4OJXtSaH3pe+7nT8n+,MMTT2018,84,75,90,100,100,100,100,96,,,,,,
1A337CBCXPvAibaEXe9HXpb1PepyFTbcxMBcuB5Y,MMTT2014,73,64,62,68,62,62,80,75,65,70,,,,
1A36692CXPvAibaEXe+s7fQX5t7T+urt8ZSc4q/H,,80,76,70,84,84,71,86,79,42,,,,,
1A36910FXPvAibaEXe/MfZZZHaQjv7eITQ1wcZgt,PMCL2021,100,100,72,,,,,,,,,,,
1A3BD8F3XPvAibaEXe+HLUCsScXdBpW8oy2aAS1+,ATCL2021,93,100,99,,,,,,,,,,,
1A40FA75XPvAibaEXe+THKDzGvm79DORyECaU4i9,CNTT2021,100,90,100,,,,,,,,,,,
1A43FBA2XPvAibaEXe9lF2o7VejWNgmxmYTmCfqU,,88,75,76,81,79,62,62,70,68,63,60,65,,
1A44AFDBXPvAibaEXe9Bx5CZuIA9z94nqDRZPjbc,,100,100,90,87,84,79,74,88,80,,,,,
1A4F3675XPvAibaEXe8DKLspTitOysu14ZdxWLts,PMCL2020,90,100,100,100,100,,,,,,,,,
1A4FBCA4XPvAibaEXe+1n9LzrMgTl/tXYFhXqItW,HTCL2018,85,80,90,81,81,88,79,90,91,,,,,
1A50F4FEXPvAibaEXe8uDPDBBTbYrCmcAvdq0oUX,ATTT2019,100,100,100,91,100,100,100,,,,,,,
1A53C555XPvAibaEXe8iOnzuCL8V+LujZHvUu4lJ,KTPM2019,95,100,100,100,100,100,100,,,,,,,
1A558D0BXPvAibaEXe8Hg3TLdpkUktbcNJSw4CfT,MMTT2020,100,100,100,100,100,,,,,,,,,
1A57D711XPvAibaEXe8dZIB3odxynish6zKkFVzW,KTMT2014,68,62,82,45,0,20,,,,,,,,
1A5D5F18XPvAibaEXe9iBRrLJjO8dQILBANrs/Mw,MMTT2014,83,70,84,71,64,78,76,75,60,,,,,
1A5DD1BBXPvAibaEXe94sdmGYWWl8JWjrLjITAgk,HTTT2019,90,97,74,84,93,86,83,,,,,,,
1A5FC1F0XPvAibaEXe+s31jTLcsUP9ZZLextwtU2,KTPM2018,90,78,94,73,83,86,100,100,,,,,,
1A61D4ABXPvAibaEXe+k7kwcfMfIzACGp5dPDFIy,PMCL2019,90,96,92,74,96,90,96,,,,,,,
